id,ime_beli,ime_crni,rating_beli,rating_crni,rezultat,rating_spr,poteze,st_potez,leto,underdog,pravi_underdog 
16191503,Grigoriy Oparin,Maxim Matlakov,2665,2669,1,5.057562084111449,1. e4 e5 2. Nf3 Nf6 3. Nc3 Nc6,48,2022,1,0
16192725,Grigoriy Oparin,Vladimir Fedoseev,2665,2726,1,5.868950233791001,1. c4 Nf6 2. Nc3 e5 3. Nf3 Nc6,26,2022,1,0
16192765,Grigoriy Oparin,Alexander Motylev,2665,2470,1,2.4554595805781343,1. Nf3 d5 2. g3 g6 3. c4 dxc4,37,2022,0,0
16193385,Grigoriy Oparin,Klementy Sychev,2589,2399,1,2.509169371224643,1. g3 d5 2. Nf3 Nf6 3. Bg2 c5,64,2022,0,0
16193613,Grigoriy Oparin,Bharath Subramaniyam,2665,2242,1,0.8054361757308837,1. g3 d5 2. Nf3 g6 3. c4 c6,72,2022,0,0
16193963,Grigoriy Oparin,Pouria Darini,2665,2483,1,2.596715804851696,1. g3 d5 2. Nf3 g6 3. c4 c6,47,2022,0,0
16198937,Grigoriy Oparin,Aevengho,2545,2278,1,1.7697537107826788,1. e4 d6 2. d4 Nf6 3. Bd3 e5,55,2022,0,0
16199199,Grigoriy Oparin,Nikita Matinian,2639,2422,1,2.2284689468527397,1. Nf3 Nf6 2. c4 g6 3. b3 Bg7,47,2022,0,0
16200355,Grigoriy Oparin,lilrag04,2639,2066,1,0.3562429360955188,1. d4 Nf6 2. Nf3 e6 3. c4 d5,56,2022,0,0
16200609,Grigoriy Oparin,vagpatre,2639,2438,1,2.392039090108576,1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+,63,2022,0,0
16203487,Grigoriy Oparin,Anton Demchenko,2639,2539,1,3.599350001971149,1. g3 f5 2. d4 Nf6 3. c4 e6,64,2022,0,0
16203637,Grigoriy Oparin,Jules Moussard,2639,2589,1,4.285368825916186,1. e4 c5 2. Nf3 d6 3. d4 cxd4,62,2022,0,0
16203755,Grigoriy Oparin,XiaohaiDakang,2596,2205,1,0.9528246971781762,1. g3 d5 2. Bg2 Nf6 3. Nf3 c6,69,2022,0,0
16203883,Grigoriy Oparin,Ege Koksal,2639,2286,1,1.1588064366158635,1. Nf3 d5 2. g3 c6 3. Bg2 Bg4,66,2022,0,0
16204011,Grigoriy Oparin,Sattarov_Bobur,2639,2494,1,3.0265492141014683,1. Nf3 Nf6 2. g3 g6 3. Bg2 Bg7,27,2022,0,0
16204533,Grigoriy Oparin,Tavo,2639,1832,1,0.09513678745969756,1. c4 f5 2. d4 Nf6 3. Nf3 e6,47,2022,0,0
16204687,Grigoriy Oparin,Ryan Hamley,2639,2202,1,0.7477355632644822,1. d4 Nf6 2. c4 e6 3. Nf3 d5,45,2022,0,0
16204983,Grigoriy Oparin,Viktor Skliarov,2639,2257,1,0.9984313269951928,1. d4 Nf6 2. c4 e6 3. Nf3 b6,49,2022,0,0
16205435,Grigoriy Oparin,Ari Guz,2639,1913,1,0.15079986829254266,1. c4 c6 2. Nf3 d5 3. g3 Nf6,39,2022,0,0
16206267,Grigoriy Oparin,Juan Antonio Urbina Perez,2639,2192,1,0.7088729415873318,1. c4 c6 2. e3 d5 3. Nf3 Nf6,54,2022,0,0
16206363,Grigoriy Oparin,Varun Krishnan,2639,2728,1,6.253513933075368,1. c4 e6 2. Nc3 d5 3. d4 Be7,50,2022,1,0
16206665,Grigoriy Oparin,Aravindh Chithambaram,2639,2577,1,4.117100281368372,1. c4 d6 2. Nc3 c5 3. g3 g6,45,2022,0,0
16208729,Grigoriy Oparin,Sharvesh Deviprasath,2639,2102,1,0.43470857411393893,1. d4 Nf6 2. Nf3 g6 3. c4 Bg7,25,2022,0,0
16208791,Grigoriy Oparin,Read Samadov,2639,2084,1,0.39360485504451703,1. Nf3 Nf6 2. g3 d5 3. Bg2 c6,40,2022,0,0
16208923,Grigoriy Oparin,kingside_rook,2639,2096,1,0.4205712781253945,1. Nf3 Nf6 2. g3 e6 3. Bg2 d5,18,2022,0,0
16209179,Grigoriy Oparin,Frederik Svane,2639,2459,1,2.618909674595813,1. d4 Nf6 2. c4 e6 3. Nf3 d5,57,2022,0,0
16209745,Grigoriy Oparin,Joshua Altman,2639,1945,1,0.18075000466830637,1. Nf3 Nf6 2. g3 b6 3. c4 Bb7,47,2022,0,0
16210975,Grigoriy Oparin,Zachary Tanenbaum,2639,2175,1,0.6470650095392172,1. d4 d5 2. c4 dxc4 3. Nf3 a6,62,2022,0,0
16211645,Grigoriy Oparin,Levz,2639,2239,1,0.9090909090909094,1. d4 Nf6 2. c4 e6 3. g3 d5,17,2022,0,0
16212175,Grigoriy Oparin,Shane Melaugh,2639,1938,1,0.1737354534879565,1. Nf3 f5 2. g3 d6 3. d4 Nf6,30,2022,0,0
16214673,Grigoriy Oparin,Jose Eduardo Martinez Alcantara,2639,2703,1,5.910755963149434,1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+,67,2022,1,0
16214821,Grigoriy Oparin,Maksim Chigaev,2639,2438,1,2.392039090108576,1. Nf3 Nf6 2. g3 g6 3. Bg2 Bg7,60,2022,0,0
16214847,Grigoriy Oparin,Jose Carlos Ibarra Jerez,2639,2628,1,4.84175014735265,1. d4 Nf6 2. c4 d6 3. Nf3 g6,22,2022,0,0
16215085,Grigoriy Oparin,Frederik Svane,2639,2459,1,2.618909674595813,1. e4 c5 2. Nf3 d6 3. d4 cxd4,65,2022,0,0
16215217,Grigoriy Oparin,Pawel Czarnota,2639,2534,1,3.533311576743854,1. d4 Nf6 2. c4 g6 3. Nf3 Bg7,45,2022,0,0
16215671,Grigoriy Oparin,Dawid Janaszak,2639,2199,1,0.7358755611757362,1. e4 e6 2. d4 d5 3. Nc3 Nf6,63,2022,0,0
16215973,Grigoriy Oparin,Jung Min Seo,2639,2414,1,2.1497326300182795,1. e4 c5 2. Nf3 d6 3. d4 cxd4,37,2022,0,0
16216311,Grigoriy Oparin,Daniel Barria Zuniga,2639,2414,1,2.1497326300182795,1. e4 c5 2. Nf3 e6 3. d4 cxd4,68,2022,0,0
16219387,Grigoriy Oparin,Giuseppe Leiva,2639,2323,1,1.395488382422878,1. Nf3 Nf6 2. g3 d5 3. Bg2 c6,107,2022,0,0
16219435,Grigoriy Oparin,Tomlil,2639,1981,1,0.2214493897599079,1. g3 Nf6 2. Bg2 g6 3. c4 Bg7,31,2022,0,0
16220273,Grigoriy Oparin,PlanetChessClub,2639,2150,1,0.565237506540669,1. e4 d6 2. d4 Nf6 3. Nc3 g6,43,2022,0,0
16220319,Grigoriy Oparin,Georgios Souleidis,2639,2401,1,2.0261368597229623,1. Nf3 d5 2. g3 Nd7 3. d4 Ngf6,108,2022,0,0
16220437,Grigoriy Oparin,Sergei Lobanov,2639,2524,1,3.402920058552519,1. d4 Nf6 2. c4 e6 3. Nf3 d5,26,2022,0,0
16222095,Grigoriy Oparin,Alexander Moiseenko,2639,2577,1,4.117100281368372,1. g3 d5 2. Nf3 Nf6 3. Bg2 c5,46,2022,0,0
16222255,Grigoriy Oparin,Jose Eduardo Martinez Alcantara,2639,2703,1,5.910755963149434,1. e4 e5 2. Nf3 Nf6 3. Nc3 Nc6,85,2022,1,0
16227963,Grigoriy Oparin,Alexey Averjanov,2639,2621,1,4.74119069108831,1. c4 c5 2. Nf3 Nc6 3. Nc3 g6,75,2022,0,0
16229461,Grigoriy Oparin,Aleksandr Lenderman,2639,2607,1,4.540780772195163,1. e4 c6 2. Nc3 d5 3. Nf3 dxe4,30,2022,0,0
16229725,Grigoriy Oparin,Vladimir Fedoseev,2639,2726,1,6.226501957872621,1. e4 c6 2. Nc3 d5 3. Nf3 Bg4,34,2022,1,0
16229853,Grigoriy Oparin,Raunak Sadhwani,2639,2616,1,4.669486061155589,1. e4 c6 2. Nc3 d5 3. Nf3 dxe4,61,2022,0,0
16231603,Grigoriy Oparin,Eduardo da Costa Marra,2639,2250,1,0.9627956164802021,1. e4 c5 2. Nf3 e6 3. d4 cxd4,16,2022,0,0
16232645,Grigoriy Oparin,Lile Koridze,2639,2050,1,0.3259190292079517,1. e4 c5 2. Nf3 d6 3. d4 cxd4,56,2022,0,0
16232821,Grigoriy Oparin,Vjacheslav Weetik,2639,2469,1,2.73169927723269,1. e4 c6 2. Nc3 d5 3. Nf3 dxe4,29,2022,0,0
16232925,Grigoriy Oparin,Adan Rios Escobar,2639,2440,1,2.4130537985314437,1. c4 Nf6 2. Nc3 g6 3. e4 d6,49,2022,0,0
16233525,Grigoriy Oparin,Marco Riehle,2639,2462,1,2.652429106834534,1. c4 c5 2. Nc3 Nf6 3. Nf3 d5,46,2022,0,0
16171857,Grigoriy Oparin,Viacheslav Mikhailov,2639,2381,0,-8.153518152833005,1. f4 Nf6 2. Nf3 g6 3. g3 Bg7,29,2022,1,1
16171903,Grigoriy Oparin,Oleksandr Bortnyk,2639,2723,0,-3.8141587791096927,1. d4 d6 2. c4 e5 3. Nf3 e4,77,2022,0,0
16176055,Grigoriy Oparin,Fidel Corrales Jimenez,2639,2541,0,-6.374083767444844,1. d4 Nf6 2. c4 g6 3. Nf3 Bg7,46,2022,1,0
16185855,Grigoriy Oparin,Dmitry Andreikin,2639,2736,0,-3.6392310031211803,1. Nf3 Nf6 2. c4 c6 3. g3 d5,58,2022,0,0
16186151,Grigoriy Oparin,Jose Carlos Ibarra Jerez,2639,2628,0,-5.15824985264735,1. b3 Nf6 2. Bb2 g6 3. Nf3 Bg7,52,2022,1,0
16189591,Grigoriy Oparin,Hans Moke Niemann,2685,2636,0,-5.700528235839882,1. Nf3 d5 2. g3 Nf6 3. Bg2 c5,15,2022,1,0
16189593,Grigoriy Oparin,Wesley So,2685,2814,0,-3.2243941991489944,1. Nf3 d5 2. g3 g6 3. Bg2 Bg7,61,2022,0,0
16190205,Grigoriy Oparin,Wesley So,2685,2814,0,-3.2243941991489944,1. e4 c5 2. Nc3 Nc6 3. Nf3 g6,91,2022,0,0
16191611,Grigoriy Oparin,Narayanan Sunilduth Lyna,2665,2494,0,-7.279715135441962,1. d4 Nf6 2. c4 g6 3. Nf3 Bg7,35,2022,1,1
16191787,Grigoriy Oparin,Dmitry Andreikin,2665,2736,0,-3.99221754109989,1. Nf3 Nf6 2. g3 b5 3. e3 a6,42,2022,0,0
16191831,Grigoriy Oparin,Vladimir Fedoseev,2665,2726,0,-4.131049766208999,1. d4 Nf6 2. c4 e6 3. Nf3 d5,42,2022,0,0
16191911,Grigoriy Oparin,Alexey Sarana,2665,2666,0,-4.985608882908471,1. d4 Nf6 2. c4 e6 3. Nf3 Bb4+,42,2022,0,0
16191997,Grigoriy Oparin,Parham Maghsoodloo,2665,2630,0,-5.501993532535369,1. d4 Nf6 2. c4 e6 3. Nf3 d5,52,2022,1,0
16192095,Grigoriy Oparin,Igor Kovalenko,2665,2560,0,-6.466688423256146,1. d4 Nf6 2. c4 e6 3. Nf3 b6,66,2022,1,1
16192239,Grigoriy Oparin,Daniil Dubov,2665,2791,0,-3.2622381211167784,1. d4 d5 2. c4 c6 3. Nf3 Nf6,56,2022,0,0
16194167,Grigoriy Oparin,Shamsiddin Vokhidov,2639,2611,0,-5.402082283237456,1. e4 Nf6 2. e5 Nd5 3. d4 d6,53,2022,1,0
16196663,Grigoriy Oparin,Vidit Santosh Gujrathi,2685,2654,0,-5.44494573083008,1. Nf3 d5 2. g3 g6 3. c4 dxc4,36,2022,1,0
16196747,Grigoriy Oparin,Eric Hansen,2685,2568,0,-6.622877974308889,1. Nf3 Nf6 2. g3 d5 3. c4 d4,26,2022,1,1
16196797,Grigoriy Oparin,Alexey Sarana,2685,2665,0,-5.287505638922686,1. d4 Nf6 2. c4 e6 3. Nf3 d5,103,2022,1,0
16199559,Grigoriy Oparin,Eric Hansen,2639,2568,0,-6.00778245890011,1. d4 Nf6 2. c4 e6 3. Nf3 b6,80,2022,1,0
16204139,Grigoriy Oparin,Vladimir Fedoseev,2639,2726,0,-3.773498042127379,1. d4 Nf6 2. c4 e6 3. Nf3 d5,47,2022,0,0
16204879,Grigoriy Oparin,vogelj,2639,2320,0,-8.62511903991311,1. d4 Nf6 2. c4 e6 3. Nf3 b6,44,2022,1,1
16205355,Grigoriy Oparin,Dennis Wagner,2639,2355,0,-8.368309660028947,1. c4 Nf6 2. Nc3 c5 3. Nf3 e6,56,2022,1,1
16078536,Dmitry Jakovenko,Timur Gareyev,2700,2584,0,-6.609990912463583,1. Nf3 Nf6 2. c4 d6 3. d4 g6,43,2021,1,1
16078800,Dmitry Jakovenko,Timur Gareyev,2684,2596,0.5,-1.2400175861766716,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,47,2021,1,0
16077958,Timur Gareyev,Dmitry Jakovenko,2596,2684,0.5,1.2400175861766716,1. d4 Nf6 2. c4 e6 3. g3 Bb4+,58,2021,1,0
16079652,Timur Gareyev,Dmitry Jakovenko,2584,2700,0.5,1.6099909124635825,1. d4 Nf6 2. c4 e6 3. Nf3 b6,34,2021,1,1
14459599,Dmitry Jakovenko,Minghui Xu,2691,2403,1,1.6004930536524653,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,42,2019,0,0
14459667,Dmitry Jakovenko,Chen Zou,2691,2462,1,2.1111293178984525,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5,27,2019,0,0
14467597,Dmitry Jakovenko,Shakhriyar Mamedyarov,2698,2772,1,6.049129020079568,{Official broadcast is available on worldchess.com.} 1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5,58,2019,1,0
14471003,Dmitry Jakovenko,Renier Castellanos Rodriguez,2698,2474,1,2.1594631611218498,1. e4 c5 2. Nf3 d6 3. d4 cxd4,33,2019,0,0
14476211,Dmitry Jakovenko,Yu Yangyi,2698,2738,1,5.573116337622928,1. e4 c5 2. Nf3 a6 3. c4 Nc6,47,2019,1,0
14476813,Dmitry Jakovenko,Robert Ruck,2698,2530,1,2.754617571574639,1. e4 c6 2. d4 d5 3. e5 Bf5,35,2019,0,0
14476961,Dmitry Jakovenko,Raunak Sadhwani,2698,2507,1,2.49836518171358,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6,31,2019,0,0
14477643,Dmitry Jakovenko,Grzegorz Gajewski,2698,2626,1,3.9784190682528306,1. e4 c5 2. Nf3 e6 3. d4 cxd4,42,2019,0,0
14478031,Dmitry Jakovenko,Alexander Donchenko,2698,2644,1,4.229075241746711,1. Nf3 Nf6 2. g3 b6 3. Bg2 Bb7,32,2019,0,0
14478561,Dmitry Jakovenko,Saveliy Golubov,2698,2469,1,2.1111293178984525,1. d4 Nf6 2. Nf3 g6 3. Bf4 Bg7,62,2019,0,0
14479303,Dmitry Jakovenko,Raunak Sadhwani,2698,2507,1,2.49836518171358,1. e4 c5 2. Nf3 d6 3. d4 cxd4,27,2019,0,0
14480373,Dmitry Jakovenko,Roman Yanchenko,2698,2463,1,2.0541808496377048,1. e4 e6 2. d4 d5 3. Nc3 Bb4,39,2019,0,0
15592795,Dmitry Jakovenko,Vladislav Kovalev,2704,2661,1,4.384320610263539,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,123,2019,0,0
15593413,Dmitry Jakovenko,Andrey Esipenko,2704,2611,1,3.692697113837978,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,30,2019,0,0
15676449,Dmitry Jakovenko,Gawain C B Jones,2681,2688,1,5.100724469274384,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,74,2019,1,0
15677381,Dmitry Jakovenko,Jose Eduardo Martinez Alcantara,2681,2596,1,3.800586409554767,1. e4 c5 2. Nf3 d6 3. d4 cxd4,36,2019,0,0
15682137,Dmitry Jakovenko,Maxime Vachier-Lagrave,2681,2774,1,6.307302886162023,1. Nf3 c5 2. c4 Nf6 3. Nc3 d5,46,2019,1,0
15716675,Dmitry Jakovenko,Shakhriyar Mamedyarov,2698,2772,1,6.049129020079568,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5,41,2019,1,0
14459973,Dmitry Jakovenko,Xu Yi,2711,2524,0,-7.458232083504994,1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6,34,2019,1,1
14478639,Dmitry Jakovenko,Jan-Krzysztof Duda,2698,2758,0,-4.145013213281905,1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd8,43,2019,0,0
14481309,Dmitry Jakovenko,Renier Castellanos Rodriguez,2698,2474,0,-7.84053683887815,1. e4 c5 2. Nf3 e6 3. d4 cxd4,34,2019,1,1
15583575,Dmitry Jakovenko,Wei Yi,2708,2736,0,-4.597917716762543,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,33,2019,0,0
15656753,Dmitry Jakovenko,Ernesto Inarkiev,2704,2682,0,-5.3161829782810734,1. e4 c6 2. d4 d5 3. e5 Bf5,52,2019,1,0
15656773,Dmitry Jakovenko,Kirill Alekseenko,2704,2668,0,-5.516235473109605,1. e4 c5 2. Nf3 Nc6 3. Nc3 e5,39,2019,1,0
14457121,Dmitry Jakovenko,Zhao Yuanhe,2719,2430,0.5,-3.40723042661615,1. Nf3 Nf6 2. c4 c6 3. d4 d5,45,2019,1,1
14460159,Dmitry Jakovenko,Zhou Weiqi,2711,2586,0.5,-1.7250964333498497,1. e4 c5 2. Nf3 Nc6 3. Bb5 g6,94,2019,1,1
14464601,Dmitry Jakovenko,Wang Yue,2698,2674,0.5,-0.3448394472683147,1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6,36,2019,1,0
14465367,Dmitry Jakovenko,Liu Qingnan,2698,2533,0.5,-2.210782431975601,1. d4 d5 2. c4 e6 3. Nc3 Nf6,46,2019,1,1
14467425,Dmitry Jakovenko,Shakhriyar Mamedyarov,2698,2772,0.5,1.0491290200795678,{Official broadcast is available on worldchess.com.} 1. e4 c5 2. Nf3 e6 3. d4 cxd4,34,2019,1,0
14468331,Dmitry Jakovenko,"Navara, David",2698,2707,0.5,0.1294914489286375,{Official broadcast is available on worldchess.com.} 1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5,18,2019,1,0
14470475,Dmitry Jakovenko,David Paravyan,2698,2629,0.5,-0.9801376576934362,1. e4 c5 2. Nf3 Nc6 3. Bb5 g6,79,2019,1,0
14470593,Dmitry Jakovenko,Evgeny Postny,2698,2605,0.5,-1.3073028861620217,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,38,2019,1,0
14470831,Dmitry Jakovenko,Vadim Moiseenko,2698,2526,0.5,-2.291099628977525,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6,43,2019,1,1
14478933,Dmitry Jakovenko,Aleksandr Rakhmanov,2698,2645,0.5,-0.7568695237642964,1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6,43,2019,1,0
14479159,Dmitry Jakovenko,Aleksandar Indjic,2698,2619,0.5,-1.1177050078106432,1. e4 c5 2. Nf3 d6 3. d4 cxd4,41,2019,1,0
14479607,Dmitry Jakovenko,Arman Pashikian,2698,2605,0.5,-1.3073028861620217,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5,60,2019,1,0
15563179,Dmitry Jakovenko,Pentala Harikrishna,2719,2723,0.5,0.05756208411144936,1. e4 c5 2. Nf3 e6 3. d4 cxd4,35,2019,1,0
15563191,Dmitry Jakovenko,Yu Yangyi,2719,2751,0.5,0.4592192278048368,1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6,30,2019,1,0
15563197,Dmitry Jakovenko,Anish Giri,2719,2797,0.5,1.1040242209468898,1. e4 c5 2. Nf3 e6 3. d4 cxd4,32,2019,1,0
15570469,Dmitry Jakovenko,Richard Rapport,2719,2726,0.5,0.10072446927438472,1. d4 Nf6 2. c4 e6 3. g3 Bb4+,37,2019,1,0
15570489,Dmitry Jakovenko,Ding Liren,2719,2809,0.5,1.2669908166673198,1. e4 c5 2. Nf3 d6 3. Bb5+ Nd7,42,2019,1,0
15595219,Dmitry Jakovenko,Krishnan Sasikiran,2704,2673,0.5,-0.4449457308300797,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5,11,2019,1,0
15595249,Dmitry Jakovenko,Ivan Saric,2704,2680,0.5,-0.3448394472683147,1. e4 c5 2. Nf3 d6 3. d4 cxd4,26,2019,1,0
15647213,Dmitry Jakovenko,Maxim Matlakov,2704,2710,0.5,0.08633835821082625,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5,101,2019,1,0
15656743,Dmitry Jakovenko,Alexander Motylev,2704,2668,0.5,-0.5162354731096053,1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6,27,2019,1,0
15656795,Dmitry Jakovenko,Aleksey Dreev,2704,2662,0.5,-0.6015014523190287,1. c4 c6 2. Nf3 d5 3. g3 dxc4,46,2019,1,0
15662949,Dmitry Jakovenko,Evgeny Tomashevsky,2704,2706,0.5,0.028781995748108913,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,37,2019,1,0
15676505,Dmitry Jakovenko,Maxime Vachier-Lagrave,2681,2774,0.5,1.3073028861620228,1. Nf3 Nf6 2. c4 c5 3. g3 g6,32,2019,1,0
15677223,Dmitry Jakovenko,Gawain C B Jones,2681,2688,0.5,0.10072446927438472,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,31,2019,1,0
15681507,Dmitry Jakovenko,Maxime Vachier-Lagrave,2681,2774,0.5,1.3073028861620228,1. Nf3 Nf6 2. c4 c5 3. Nc3 e6,42,2019,1,0
15682151,Dmitry Jakovenko,Maxime Vachier-Lagrave,2681,2774,0.5,1.3073028861620228,1. Nf3 Nf6 2. c4 c5 3. Nc3 d5,18,2019,1,0
15705325,Dmitry Jakovenko,Yu Yangyi,2691,2753,0.5,0.8828997186316284,1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6,17,2019,1,0
15705379,Dmitry Jakovenko,Yu Yangyi,2691,2753,0.5,0.8828997186316284,1. c4 g6 2. e4 e5 3. d4 Nf6,65,2019,1,0
15725979,Dmitry Jakovenko,Mateusz Bartel,2698,2634,0.5,-0.9107559631494333,1. e4 e6 2. d4 d5 3. Nc3 Nf6,61,2019,1,0
14466111,Zeng Chongsheng,Dmitry Jakovenko,2552,2698,1,6.98558626418023,1. c4 e5 2. Nc3 Nf6 3. Nf3 Nc6,38,2019,1,1
14470919,Alexander Riazantsev,Dmitry Jakovenko,2639,2698,1,5.84100958813678,1. d4 Nf6 2. c4 e6 3. Nf3 d5,30,2019,1,0
14476455,Baadur Jobava,Dmitry Jakovenko,2604,2698,1,6.320700121000735,1. b3 e5 2. Bb2 Nc6 3. Nf3 d6,34,2019,1,0
14476587,Magnus Carlsen,Dmitry Jakovenko,2872,2698,1,2.6862214216061178,1. c4 c5 2. g3 g6 3. Bg2 Bg7,34,2019,0,0
14477479,Sergey Grigoriants,Dmitry Jakovenko,2542,2698,1,7.105400123698377,1. e4 c5 2. Nf3 d6 3. d4 cxd4,45,2019,1,1
14479703,Evgeny Alekseev,Dmitry Jakovenko,2620,2698,1,6.10402422094689,1. c4 Nf6 2. Nc3 e5 3. Nf3 Nc6,67,2019,1,0
14479849,Timur Gareyev,Dmitry Jakovenko,2598,2698,1,6.400649998028851,1. d4 Nf6 2. c4 e6 3. Nc3 Bb4,35,2019,1,1
14480755,Sergey Drygalov,Dmitry Jakovenko,2473,2698,1,7.8502673699817205,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6,44,2019,1,1
14480883,Mikhail Kobalia,Dmitry Jakovenko,2609,2698,1,6.253513933075368,1. e4 c5 2. Nf3 d6 3. Bb5+ Nd7,26,2019,1,0
15563205,Ding Liren,Dmitry Jakovenko,2809,2719,1,3.7330091833326797,1. c4 Nf6 2. Nc3 c5 3. g3 e6,42,2019,0,0
15570485,Anish Giri,Dmitry Jakovenko,2797,2719,1,3.895975779053109,1. c4 Nf6 2. g3 e6 3. Bg2 d5,97,2019,0,0
15656747,Alexandr Predke,Dmitry Jakovenko,2650,2704,1,5.77092475825329,1. d4 d5 2. c4 c6 3. Nf3 Nf6,75,2019,1,0
15662959,Vladimir Fedoseev,Dmitry Jakovenko,2671,2704,1,5.4734851804586455,1. d4 Nf6 2. c4 e6 3. Nf3 d5,51,2019,1,0
15682145,Maxime Vachier-Lagrave,Dmitry Jakovenko,2774,2681,1,3.692697113837978,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5,46,2019,0,0
15682193,Maxime Vachier-Lagrave,Dmitry Jakovenko,2774,2681,1,3.692697113837978,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5,47,2019,0,0
15705353,Yu Yangyi,Dmitry Jakovenko,2753,2691,1,4.117100281368372,1. c4 Nf6 2. Nc3 c5 3. g3 e6,51,2019,0,0
15716669,Shakhriyar Mamedyarov,Dmitry Jakovenko,2772,2698,1,3.950870979920431,1. d4 Nf6 2. c4 e6 3. Nf3 d5,32,2019,0,0
15716685,David Navara,Dmitry Jakovenko,2707,2698,1,4.870508551071363,1. c4 c5 2. Nf3 Nf6 3. Nc3 Nc6,37,2019,0,0
14457031,Yu Ruiyuan,Dmitry Jakovenko,2479,2719,0,-2.0076000891310173,1. e4 c5 2. Nf3 e6 3. d4 cxd4,66,2019,0,0
14459631,Wang Yiye,Dmitry Jakovenko,2439,2691,0,-1.899048413952433,1. c4 c5 2. Nf3 Nf6 3. Nc3 d5,55,2019,0,0
14460029,Wang Yue,Dmitry Jakovenko,2694,2711,0,-4.7555453887933865,1. Nf3 Nf6 2. g3 d5 3. Bg2 c6,42,2019,0,0
14476909,Artiom Samsonkin,Dmitry Jakovenko,2428,2698,0,-1.7447401263881834,1. e4 c5 2. Nf3 d6 3. d4 cxd4,44,2019,0,0
14477213,Prasanna V Vishnu,Dmitry Jakovenko,2493,2698,0,-2.3503873644731077,1. d4 Nf6 2. c4 e6 3. Nf3 b6,31,2019,0,0
15676489,Gawain C B Jones,Dmitry Jakovenko,2688,2681,0,-5.100724469274384,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6,49,2019,1,0
15676913,Jose Eduardo Martinez Alcantara,Dmitry Jakovenko,2596,2681,0,-3.800586409554767,1. c4 c5 2. Nf3 Nf6 3. Nc3 e6,99,2019,0,0
15723185,Nikita Petrov,Dmitry Jakovenko,2585,2698,0,-3.4288131351292144,1. c4 e5 2. g3 Nf6 3. Bg2 Bc5,47,2019,0,0
14457625,Xiongjian Peng,Dmitry Jakovenko,2459,2719,0.5,3.1707883419997422,1. d4 Nf6 2. c4 e6 3. g3 d5,39,2019,1,1
14460097,Liu Qingnan,Dmitry Jakovenko,2534,2711,0.5,2.3475708931654666,1. Nf3 Nf6 2. g3 d5 3. Bg2 c6,41,2019,1,1
14464281,Xu Yi,Dmitry Jakovenko,2542,2698,0.5,2.105400123698378,1. e4 c6 2. d4 d5 3. exd5 cxd5,31,2019,1,1
14467799,Shakhriyar Mamedyarov,Dmitry Jakovenko,2772,2698,0.5,-1.0491290200795689,{Official broadcast is available on worldchess.com.} 1. d4 Nf6 2. c4 e6 3. Nc3 Bb4,33,2019,1,0
14470469,Aryan Tari,Dmitry Jakovenko,2634,2698,0.5,0.9107559631494339,1. e4 c5 2. Nf3 d6 3. Bb5+ Nd7,38,2019,1,0
14471139,Surya Shekhar Ganguly,Dmitry Jakovenko,2633,2698,0.5,0.9246623058433179,1. c4 e5 2. g3 Nf6 3. Bg2 Bc5,51,2019,1,0
16187455,Ray Robson,Arthur Calugar,2670,2312,1,1.1296427311587842,1. Nf3 Nf6 2. b3 d5 3. Bb2 c5,40,2022,0,0
16187555,Ray Robson,Mihailo Djokic,2670,2246,1,0.8011834302901921,1. Nf3 Nf6 2. b3 g6 3. Bb2 Bg7,90,2022,0,0
16187669,Ray Robson,BBBOK,2670,2080,1,0.32410891079392323,1. Nf3 e6 2. b3 f5 3. Bb2 Nf6,26,2022,0,0
